subjID learning task fribbleID label rt resp trialType trialIndex acc Experiment.Version category frequency
1459064 FL learningBlock3 11575 FLdep NA NA audio-keyboard-response 262 NA 15 1 75
1459064 FL learningBlock3 12975 FLdep NA NA audio-keyboard-response 265 NA 15 1 75
1459064 FL learningBlock3 33475 FLtob NA NA audio-keyboard-response 268 NA 15 3 75
1459064 FL learningBlock3 31725 FLtob NA NA audio-keyboard-response 271 NA 15 3 25
1459064 FL learningBlock3 11775 FLdep NA NA audio-keyboard-response 274 NA 15 1 75
1459064 FL learningBlock3 22375 FLbim NA NA audio-keyboard-response 277 NA 15 2 75
1459064 FL learningBlock3 20175 FLbim NA NA audio-keyboard-response 280 NA 15 2 75
1459064 FL learningBlock3 33475 FLtob NA NA audio-keyboard-response 283 NA 15 3 75
1459064 FL learningBlock3 10975 FLdep NA NA audio-keyboard-response 286 NA 15 1 75
1459064 FL learningBlock3 21375 FLbim NA NA audio-keyboard-response 289 NA 15 2 75
1459064 FL learningBlock3 31775 FLtob NA NA audio-keyboard-response 292 NA 15 3 75
1459064 FL learningBlock3 23475 FLbim NA NA audio-keyboard-response 295 NA 15 2 75
1459064 FL learningBlock3 31375 FLtob NA NA audio-keyboard-response 298 NA 15 3 75
1459064 FL learningBlock3 12175 FLdep NA NA audio-keyboard-response 301 NA 15 1 75
1459064 FL learningBlock3 31175 FLtob NA NA audio-keyboard-response 304 NA 15 3 75
1459064 FL learningBlock3 31375 FLtob NA NA audio-keyboard-response 307 NA 15 3 75
1459064 FL learningBlock3 10775 FLdep NA NA audio-keyboard-response 310 NA 15 1 75
1459064 FL learningBlock4 10775 FLdep NA NA audio-keyboard-response 319 NA 15 1 75
1459064 FL learningBlock4 13475 FLdep NA NA audio-keyboard-response 322 NA 15 1 75
1459064 FL learningBlock4 32775 FLtob NA NA audio-keyboard-response 325 NA 15 3 75
1459064 FL learningBlock4 20325 FLbim NA NA audio-keyboard-response 328 NA 15 2 25
1459064 FL learningBlock4 10975 FLdep NA NA audio-keyboard-response 331 NA 15 1 75
1459064 FL learningBlock4 11925 FLdep NA NA audio-keyboard-response 334 NA 15 1 25
1459064 FL learningBlock4 10325 FLdep NA NA audio-keyboard-response 337 NA 15 1 25
1459064 FL learningBlock4 13475 FLdep NA NA audio-keyboard-response 340 NA 15 1 75
1459064 FL learningBlock4 11025 FLdep NA NA audio-keyboard-response 343 NA 15 1 25
1459064 FL learningBlock4 22775 FLbim NA NA audio-keyboard-response 346 NA 15 2 75
1459064 FL learningBlock4 30975 FLtob NA NA audio-keyboard-response 349 NA 15 3 75
1459064 FL learningBlock4 32375 FLtob NA NA audio-keyboard-response 352 NA 15 3 75
1459064 FL learningBlock4 30175 FLtob NA NA audio-keyboard-response 355 NA 15 3 75
1459064 FL learningBlock4 30525 FLtob NA NA audio-keyboard-response 358 NA 15 3 25
1459064 FL learningBlock4 21075 FLbim NA NA audio-keyboard-response 361 NA 15 2 75
1459064 FL learningBlock4 20325 FLbim NA NA audio-keyboard-response 364 NA 15 2 25
1459064 FL learningBlock4 20275 FLbim NA NA audio-keyboard-response 367 NA 15 2 75
1459064 FL learningBlock4 21925 FLbim NA NA audio-keyboard-response 370 NA 15 2 25
1459064 FL learningBlock4 12975 FLdep NA NA audio-keyboard-response 373 NA 15 1 75
1459064 FL learningBlock4 30375 FLtob NA NA audio-keyboard-response 376 NA 15 3 75
1459064 FL learningBlock4 21975 FLbim NA NA audio-keyboard-response 379 NA 15 2 75
1459064 FL learningBlock4 21625 FLbim NA NA audio-keyboard-response 382 NA 15 2 25
1459064 FL learningBlock4 32125 FLtob NA NA audio-keyboard-response 385 NA 15 3 25
1459064 FL learningBlock4 30275 FLtob NA NA audio-keyboard-response 388 NA 15 3 75
1459064 FL learningBlock4 30275 FLtob NA NA audio-keyboard-response 391 NA 15 3 75
1459064 FL learningBlock4 20375 FLbim NA NA audio-keyboard-response 394 NA 15 2 75
1459064 FL learningBlock4 20575 FLbim NA NA audio-keyboard-response 397 NA 15 2 75
1459048 FL learningBlock1 30175 FLtob NA NA audio-keyboard-response 22 NA 15 3 75
1459048 FL learningBlock1 30725 FLtob NA NA audio-keyboard-response 25 NA 15 3 25
1459048 FL learningBlock1 11525 FLdep NA NA audio-keyboard-response 28 NA 15 1 25
1459048 FL learningBlock1 11675 FLdep NA NA audio-keyboard-response 31 NA 15 1 75
1459048 FL learningBlock1 31675 FLtob NA NA audio-keyboard-response 34 NA 15 3 75
1459048 FL learningBlock1 21775 FLbim NA NA audio-keyboard-response 37 NA 15 2 75
1459048 FL learningBlock1 21625 FLbim NA NA audio-keyboard-response 40 NA 15 2 25
1459048 FL learningBlock1 20175 FLbim NA NA audio-keyboard-response 43 NA 15 2 75
1459048 FL learningBlock1 31425 FLtob NA NA audio-keyboard-response 46 NA 15 3 25
1459048 FL learningBlock1 21175 FLbim NA NA audio-keyboard-response 49 NA 15 2 75
1459048 FL learningBlock1 11125 FLdep NA NA audio-keyboard-response 52 NA 15 1 25
1459048 FL learningBlock1 12525 FLdep NA NA audio-keyboard-response 55 NA 15 1 25
1459048 FL learningBlock1 22975 FLbim NA NA audio-keyboard-response 58 NA 15 2 75
1459048 FL learningBlock1 11375 FLdep NA NA audio-keyboard-response 61 NA 15 1 75
1459048 FL learningBlock1 22775 FLbim NA NA audio-keyboard-response 64 NA 15 2 75
1459048 FL learningBlock1 32075 FLtob NA NA audio-keyboard-response 67 NA 15 3 75
1459048 FL learningBlock1 13575 FLdep NA NA audio-keyboard-response 70 NA 15 1 75
1459048 FL learningBlock1 30475 FLtob NA NA audio-keyboard-response 73 NA 15 3 75
1459048 FL learningBlock1 10975 FLdep NA NA audio-keyboard-response 76 NA 15 1 75
1459048 FL learningBlock1 11375 FLdep NA NA audio-keyboard-response 79 NA 15 1 75
1459048 FL learningBlock2 21875 FLbim NA NA audio-keyboard-response 88 NA 15 2 75
1459048 FL learningBlock2 32975 FLtob NA NA audio-keyboard-response 91 NA 15 3 75
1459048 FL learningBlock2 11075 FLdep NA NA audio-keyboard-response 94 NA 15 1 75
1459048 FL learningBlock2 30175 FLtob NA NA audio-keyboard-response 97 NA 15 3 75
1459048 FL learningBlock2 30675 FLtob NA NA audio-keyboard-response 100 NA 15 3 75
1459048 FL learningBlock2 32475 FLtob NA NA audio-keyboard-response 103 NA 15 3 75
1459048 FL learningBlock2 21175 FLbim NA NA audio-keyboard-response 106 NA 15 2 75
1459048 FL learningBlock2 31025 FLtob NA NA audio-keyboard-response 109 NA 15 3 25
1459048 FL learningBlock2 20525 FLbim NA NA audio-keyboard-response 112 NA 15 2 25
1459048 FL learningBlock2 10275 FLdep NA NA audio-keyboard-response 115 NA 15 1 75
1459048 FL learningBlock2 11675 FLdep NA NA audio-keyboard-response 118 NA 15 1 75
1459048 FL learningBlock2 21975 FLbim NA NA audio-keyboard-response 121 NA 15 2 75
1459048 FL learningBlock2 12075 FLdep NA NA audio-keyboard-response 124 NA 15 1 75
1459048 FL learningBlock2 23275 FLbim NA NA audio-keyboard-response 127 NA 15 2 75
1459048 FL learningBlock2 20475 FLbim NA NA audio-keyboard-response 130 NA 15 2 75
1459048 FL learningBlock2 12575 FLdep NA NA audio-keyboard-response 133 NA 15 1 75
1459048 FL learningBlock2 30225 FLtob NA NA audio-keyboard-response 136 NA 15 3 25
1459048 FL learningBlock2 31225 FLtob NA NA audio-keyboard-response 139 NA 15 3 25
1459048 FL learningBlock2 12525 FLdep NA NA audio-keyboard-response 142 NA 15 1 25
1459048 FL learningBlock2 10375 FLdep NA NA audio-keyboard-response 145 NA 15 1 75
1459048 FL learningBlock2 30375 FLtob NA NA audio-keyboard-response 148 NA 15 3 75
1459048 FL learningBlock2 31275 FLtob NA NA audio-keyboard-response 151 NA 15 3 75
1459048 FL learningBlock2 30975 FLtob NA NA audio-keyboard-response 154 NA 15 3 75
1459048 FL learningBlock2 21975 FLbim NA NA audio-keyboard-response 157 NA 15 2 75
1459048 FL learningBlock3 21875 FLbim NA NA audio-keyboard-response 166 NA 15 2 75
1459048 FL learningBlock3 30375 FLtob NA NA audio-keyboard-response 169 NA 15 3 75
1459048 FL learningBlock3 30275 FLtob NA NA audio-keyboard-response 172 NA 15 3 75
1459048 FL learningBlock3 31475 FLtob NA NA audio-keyboard-response 175 NA 15 3 75
1459048 FL learningBlock3 20175 FLbim NA NA audio-keyboard-response 178 NA 15 2 75
1459048 FL learningBlock3 12475 FLdep NA NA audio-keyboard-response 181 NA 15 1 75
1459048 FL learningBlock3 21575 FLbim NA NA audio-keyboard-response 184 NA 15 2 75
1459048 FL learningBlock3 30725 FLtob NA NA audio-keyboard-response 187 NA 15 3 25
1459048 FL learningBlock3 31475 FLtob NA NA audio-keyboard-response 190 NA 15 3 75
1459048 FL learningBlock3 22975 FLbim NA NA audio-keyboard-response 193 NA 15 2 75
1459048 FL learningBlock3 11775 FLdep NA NA audio-keyboard-response 196 NA 15 1 75
1459048 FL learningBlock3 20275 FLbim NA NA audio-keyboard-response 199 NA 15 2 75
1459048 FL learningBlock3 30475 FLtob NA NA audio-keyboard-response 202 NA 15 3 75
1459048 FL learningBlock3 31425 FLtob NA NA audio-keyboard-response 205 NA 15 3 25
1459048 FL learningBlock3 31225 FLtob NA NA audio-keyboard-response 208 NA 15 3 25
1459048 FL learningBlock3 21775 FLbim NA NA audio-keyboard-response 211 NA 15 2 75
1459048 FL learningBlock3 10175 FLdep NA NA audio-keyboard-response 214 NA 15 1 75
1459048 FL learningBlock3 22775 FLbim NA NA audio-keyboard-response 217 NA 15 2 75
1459048 FL learningBlock3 22375 FLbim NA NA audio-keyboard-response 220 NA 15 2 75
1459048 FL learningBlock3 22025 FLbim NA NA audio-keyboard-response 223 NA 15 2 25
1459048 FL learningBlock3 10575 FLdep NA NA audio-keyboard-response 226 NA 15 1 75
1459048 FL learningBlock3 12375 FLdep NA NA audio-keyboard-response 229 NA 15 1 75
1459048 FL learningBlock3 20225 FLbim NA NA audio-keyboard-response 232 NA 15 2 25
1459048 FL learningBlock3 11525 FLdep NA NA audio-keyboard-response 235 NA 15 1 25
1459048 FL learningBlock3 32075 FLtob NA NA audio-keyboard-response 238 NA 15 3 75
1459048 FL learningBlock3 12475 FLdep NA NA audio-keyboard-response 241 NA 15 1 75
1459048 FL learningBlock3 32675 FLtob NA NA audio-keyboard-response 244 NA 15 3 75
1459048 FL learningBlock3 11125 FLdep NA NA audio-keyboard-response 247 NA 15 1 25
1459048 FL learningBlock3 21475 FLbim NA NA audio-keyboard-response 250 NA 15 2 75
1459048 FL learningBlock3 22375 FLbim NA NA audio-keyboard-response 253 NA 15 2 75
1459048 FL learningBlock3 12375 FLdep NA NA audio-keyboard-response 256 NA 15 1 75
1459048 FL learningBlock3 31875 FLtob NA NA audio-keyboard-response 259 NA 15 3 75
1459048 FL learningBlock3 31875 FLtob NA NA audio-keyboard-response 262 NA 15 3 75
1459048 FL learningBlock3 20525 FLbim NA NA audio-keyboard-response 265 NA 15 2 25
1459048 FL learningBlock3 22325 FLbim NA NA audio-keyboard-response 268 NA 15 2 25
1459048 FL learningBlock3 21475 FLbim NA NA audio-keyboard-response 271 NA 15 2 75
1459048 FL learningBlock3 11425 FLdep NA NA audio-keyboard-response 274 NA 15 1 25
1459048 FL learningBlock3 12075 FLdep NA NA audio-keyboard-response 277 NA 15 1 75
1459048 FL learningBlock3 12575 FLdep NA NA audio-keyboard-response 280 NA 15 1 75
1459048 FL learningBlock3 31025 FLtob NA NA audio-keyboard-response 283 NA 15 3 25
1459048 FL learningBlock3 12025 FLdep NA NA audio-keyboard-response 286 NA 15 1 25
1459048 FL learningBlock3 20375 FLbim NA NA audio-keyboard-response 289 NA 15 2 75
1459048 FL learningBlock3 20275 FLbim NA NA audio-keyboard-response 292 NA 15 2 75
1459048 FL learningBlock3 20225 FLbim NA NA audio-keyboard-response 295 NA 15 2 25
1459048 FL learningBlock3 10275 FLdep NA NA audio-keyboard-response 298 NA 15 1 75
1459048 FL learningBlock4 30675 FLtob NA NA audio-keyboard-response 307 NA 15 3 75
1459048 FL learningBlock4 22025 FLbim NA NA audio-keyboard-response 310 NA 15 2 25
1459048 FL learningBlock4 33075 FLtob NA NA audio-keyboard-response 313 NA 15 3 75
1459048 FL learningBlock4 11775 FLdep NA NA audio-keyboard-response 316 NA 15 1 75
1459048 FL learningBlock4 32675 FLtob NA NA audio-keyboard-response 319 NA 15 3 75
1459048 FL learningBlock4 31275 FLtob NA NA audio-keyboard-response 322 NA 15 3 75
1459048 FL learningBlock4 31675 FLtob NA NA audio-keyboard-response 325 NA 15 3 75
1459048 FL learningBlock4 23275 FLbim NA NA audio-keyboard-response 328 NA 15 2 75
1459048 FL learningBlock4 10375 FLdep NA NA audio-keyboard-response 331 NA 15 1 75
1459048 FL learningBlock4 32975 FLtob NA NA audio-keyboard-response 334 NA 15 3 75
1459048 FL learningBlock4 10175 FLdep NA NA audio-keyboard-response 337 NA 15 1 75
1459048 FL learningBlock4 30975 FLtob NA NA audio-keyboard-response 340 NA 15 3 75
1459048 FL learningBlock4 20475 FLbim NA NA audio-keyboard-response 343 NA 15 2 75
1459048 FL learningBlock4 20375 FLbim NA NA audio-keyboard-response 346 NA 15 2 75
1459048 FL learningBlock4 33075 FLtob NA NA audio-keyboard-response 349 NA 15 3 75
1459048 FL learningBlock4 22325 FLbim NA NA audio-keyboard-response 352 NA 15 2 25
1459048 FL learningBlock4 23375 FLbim NA NA audio-keyboard-response 355 NA 15 2 75
1459048 FL learningBlock4 32475 FLtob NA NA audio-keyboard-response 358 NA 15 3 75
1459048 FL learningBlock4 23375 FLbim NA NA audio-keyboard-response 361 NA 15 2 75
1459048 FL learningBlock4 13475 FLdep NA NA audio-keyboard-response 364 NA 15 1 75
1459048 FL learningBlock4 13575 FLdep NA NA audio-keyboard-response 367 NA 15 1 75
1459048 FL learningBlock4 11075 FLdep NA NA audio-keyboard-response 370 NA 15 1 75
1459048 FL learningBlock4 30275 FLtob NA NA audio-keyboard-response 373 NA 15 3 75
1459048 FL learningBlock4 10575 FLdep NA NA audio-keyboard-response 376 NA 15 1 75
1459048 FL learningBlock4 11425 FLdep NA NA audio-keyboard-response 379 NA 15 1 25
1459048 FL learningBlock4 13475 FLdep NA NA audio-keyboard-response 382 NA 15 1 75
1459048 FL learningBlock4 30225 FLtob NA NA audio-keyboard-response 385 NA 15 3 25
1459048 FL learningBlock4 21575 FLbim NA NA audio-keyboard-response 388 NA 15 2 75
1459048 FL learningBlock4 12025 FLdep NA NA audio-keyboard-response 391 NA 15 1 25
1459048 FL learningBlock4 21625 FLbim NA NA audio-keyboard-response 394 NA 15 2 25
1459048 FL learningBlock4 10975 FLdep NA NA audio-keyboard-response 397 NA 15 1 75
1459057 FL learningBlock1 21175 FLbim NA NA audio-keyboard-response 22 NA 15 2 75
1459057 FL learningBlock1 33075 FLtob NA NA audio-keyboard-response 25 NA 15 3 75
1459057 FL learningBlock1 32375 FLtob NA NA audio-keyboard-response 28 NA 15 3 75
1459057 FL learningBlock1 21325 FLbim NA NA audio-keyboard-response 31 NA 15 2 25
1459057 FL learningBlock1 33175 FLtob NA NA audio-keyboard-response 34 NA 15 3 75
1459057 FL learningBlock1 12775 FLdep NA NA audio-keyboard-response 37 NA 15 1 75
1459057 FL learningBlock1 10825 FLdep NA NA audio-keyboard-response 40 NA 15 1 25
1459057 FL learningBlock1 20425 FLbim NA NA audio-keyboard-response 43 NA 15 2 25
1459057 FL learningBlock1 31325 FLtob NA NA audio-keyboard-response 46 NA 15 3 25
1459057 FL learningBlock1 33175 FLtob NA NA audio-keyboard-response 49 NA 15 3 75
1459057 FL learningBlock1 30175 FLtob NA NA audio-keyboard-response 52 NA 15 3 75
1459057 FL learningBlock1 11875 FLdep NA NA audio-keyboard-response 55 NA 15 1 75
1459057 FL learningBlock1 30975 FLtob NA NA audio-keyboard-response 58 NA 15 3 75
1459057 FL learningBlock1 31375 FLtob NA NA audio-keyboard-response 61 NA 15 3 75
1459057 FL learningBlock1 12425 FLdep NA NA audio-keyboard-response 64 NA 15 1 25
1459057 FL learningBlock1 21525 FLbim NA NA audio-keyboard-response 67 NA 15 2 25
1459057 FL learningBlock1 20775 FLbim NA NA audio-keyboard-response 70 NA 15 2 75
1459057 FL learningBlock1 10475 FLdep NA NA audio-keyboard-response 73 NA 15 1 75
1459057 FL learningBlock1 10175 FLdep NA NA audio-keyboard-response 76 NA 15 1 75
1459057 FL learningBlock1 32575 FLtob NA NA audio-keyboard-response 79 NA 15 3 75
1459057 FL learningBlock2 10875 FLdep NA NA audio-keyboard-response 88 NA 15 1 75
1459057 FL learningBlock2 22775 FLbim NA NA audio-keyboard-response 91 NA 15 2 75
1459057 FL learningBlock2 31175 FLtob NA NA audio-keyboard-response 94 NA 15 3 75
1459057 FL learningBlock2 21775 FLbim NA NA audio-keyboard-response 97 NA 15 2 75
1459057 FL learningBlock2 22875 FLbim NA NA audio-keyboard-response 100 NA 15 2 75
1459057 FL learningBlock2 22675 FLbim NA NA audio-keyboard-response 103 NA 15 2 75
1459057 FL learningBlock2 10925 FLdep NA NA audio-keyboard-response 106 NA 15 1 25
1459057 FL learningBlock2 31375 FLtob NA NA audio-keyboard-response 109 NA 15 3 75
1459057 FL learningBlock2 13275 FLdep NA NA audio-keyboard-response 112 NA 15 1 75
1459057 FL learningBlock2 22875 FLbim NA NA audio-keyboard-response 115 NA 15 2 75
1459057 FL learningBlock2 30575 FLtob NA NA audio-keyboard-response 118 NA 15 3 75
1459057 FL learningBlock2 32775 FLtob NA NA audio-keyboard-response 121 NA 15 3 75
1459057 FL learningBlock2 21525 FLbim NA NA audio-keyboard-response 124 NA 15 2 25
1459057 FL learningBlock2 22775 FLbim NA NA audio-keyboard-response 127 NA 15 2 75
1459057 FL learningBlock2 22375 FLbim NA NA audio-keyboard-response 130 NA 15 2 75
1459057 FL learningBlock2 12675 FLdep NA NA audio-keyboard-response 133 NA 15 1 75
1459057 FL learningBlock2 11475 FLdep NA NA audio-keyboard-response 136 NA 15 1 75
1459057 FL learningBlock2 12775 FLdep NA NA audio-keyboard-response 139 NA 15 1 75
1459057 FL learningBlock2 20275 FLbim NA NA audio-keyboard-response 142 NA 15 2 75
1459057 FL learningBlock2 30225 FLtob NA NA audio-keyboard-response 145 NA 15 3 25
1459057 FL learningBlock2 32675 FLtob NA NA audio-keyboard-response 148 NA 15 3 75
1459057 FL learningBlock2 20775 FLbim NA NA audio-keyboard-response 151 NA 15 2 75
1459057 FL learningBlock2 33375 FLtob NA NA audio-keyboard-response 154 NA 15 3 75
1459057 FL learningBlock2 32375 FLtob NA NA audio-keyboard-response 157 NA 15 3 75
1459057 FL learningBlock2 22675 FLbim NA NA audio-keyboard-response 160 NA 15 2 75
1459057 FL learningBlock2 21975 FLbim NA NA audio-keyboard-response 163 NA 15 2 75
1459057 FL learningBlock2 30775 FLtob NA NA audio-keyboard-response 166 NA 15 3 75
1459057 FL learningBlock2 32025 FLtob NA NA audio-keyboard-response 169 NA 15 3 25
1459057 FL learningBlock2 20975 FLbim NA NA audio-keyboard-response 172 NA 15 2 75
1459057 FL learningBlock2 33075 FLtob NA NA audio-keyboard-response 175 NA 15 3 75
1459057 FL learningBlock2 12425 FLdep NA NA audio-keyboard-response 178 NA 15 1 25
1459057 FL learningBlock2 11175 FLdep NA NA audio-keyboard-response 181 NA 15 1 75
1459057 FL learningBlock2 11175 FLdep NA NA audio-keyboard-response 184 NA 15 1 75
1459057 FL learningBlock2 20425 FLbim NA NA audio-keyboard-response 187 NA 15 2 25
1459057 FL learningBlock2 11075 FLdep NA NA audio-keyboard-response 190 NA 15 1 75
1459057 FL learningBlock2 30475 FLtob NA NA audio-keyboard-response 193 NA 15 3 75
1459057 FL learningBlock2 13375 FLdep NA NA audio-keyboard-response 196 NA 15 1 75
1459057 FL learningBlock2 31325 FLtob NA NA audio-keyboard-response 199 NA 15 3 25
1459057 FL learningBlock2 10475 FLdep NA NA audio-keyboard-response 202 NA 15 1 75
1459057 FL learningBlock2 22025 FLbim NA NA audio-keyboard-response 205 NA 15 2 25
1459057 FL learningBlock2 21975 FLbim NA NA audio-keyboard-response 208 NA 15 2 75
1459057 FL learningBlock2 13575 FLdep NA NA audio-keyboard-response 211 NA 15 1 75
1459057 FL learningBlock2 20675 FLbim NA NA audio-keyboard-response 214 NA 15 2 75
1459057 FL learningBlock2 13275 FLdep NA NA audio-keyboard-response 217 NA 15 1 75
